id,prestacion_Id_id,codCIE10_Id_id
2855,NM180112,K76.9
2856,NM180112,K77.0
2857,NM180112,K77.8
2858,NM180112,K80
2859,NM180112,K80.0
2860,NM180112,K80.1
2861,NM180112,K80.2
2862,NM180112,K80.3
2863,NM180112,K80.4
2864,NM180112,K80.5
2865,NM180112,K81.0
2866,NM180112,K81.1
2867,NM180112,K81.8
2868,NM180112,K81.9
2869,NM180112,K82.0
2870,NM180112,K82.1
2871,NM180112,K82.2
2872,NM180112,K82.3
2873,NM180112,K82.4
2874,NM180112,K82.8
2875,NM180112,K82.9
2876,NM180112,K83.0
2877,NM180112,K83.1
2878,NM180112,K83.2
2879,NM180112,K83.3
2880,NM180112,K83.4
2881,NM180112,K83.5
2882,NM180112,K83.8
2883,NM180112,K83.9
2884,NM180112,K85.0
2885,NM180112,K85.1
2886,NM180112,K85.2
2887,NM180112,K85.3
2888,NM180112,K85.8
2889,NM180112,K85.9
2890,NM180112,K86.0
2891,NM180112,K86.1
2892,NM180112,K86.2
2893,NM180112,K86.3
2894,NM180112,K86.8
2895,NM180112,K86.9
2896,NM180112,K87.1
2897,NM180112,K90.0
2898,NM180112,K90.1
2899,NM180112,K90.2
2900,NM180112,K90.3
2901,NM180112,K90.4
2902,NM180112,K90.8
2903,NM180112,K90.9
2904,NM180112,K91.0
2905,NM180112,K91.1
2906,NM180112,K91.2
2907,NM180112,K91.3
2908,NM180112,K91.4
2909,NM180112,K91.8
2910,NM180112,K92.2
2911,NM180112,K93.0
2912,NM180112,K93.8
2913,NM180112,M32.1
2914,NM180112,M34.9
2915,NM180112,N00.4
2916,NM180112,N00.8
2917,NM180112,N00.9
2918,NM180112,N01.9
2919,NM180112,N03.1
2920,NM180112,N03.2
2921,NM180112,N03.3
2922,NM180112,N03.4
2923,NM180112,N03.6
2924,NM180112,N03.8
2925,NM180112,N03.9
2926,NM180112,N04.8
2927,NM180112,N04.9
2928,NM180112,N05.0
2929,NM180112,N05.1
2930,NM180112,N05.2
2931,NM180112,N05.3
2932,NM180112,N05.4
2933,NM180112,N05.5
2934,NM180112,N05.7
2935,NM180112,N05.8
2936,NM180112,N05.9
2937,NM180112,N07.0
2938,NM180112,N07.1
2939,NM180112,N07.2
2940,NM180112,N07.3
2941,NM180112,N07.4
2942,NM180112,N07.5
2943,NM180112,N07.6
2944,NM180112,N07.7
2945,NM180112,N07.8
2946,NM180112,N07.9
2947,NM180112,N08.0
2948,NM180112,N08.1
2949,NM180112,N08.2
2950,NM180112,N08.3
2951,NM180112,N08.4
2952,NM180112,N08.5
2953,NM180112,N08.8
2954,NM180112,N10
2955,NM180112,N11.1
2956,NM180112,N11.8
2957,NM180112,N11.9
2958,NM180112,N12
2959,NM180112,N13.0
2960,NM180112,N13.1
2961,NM180112,N13.2
2962,NM180112,N13.3
2963,NM180112,N13.4
2964,NM180112,N13.5
2965,NM180112,N13.6
2966,NM180112,N13.7
2967,NM180112,N13.8
2968,NM180112,N13.9
2969,NM180112,N14.0
2970,NM180112,N14.1
2971,NM180112,N14.2
2972,NM180112,N14.3
2973,NM180112,N14.4
2974,NM180112,N15.1
2975,NM180112,N15.9
2976,NM180112,N16.0
2977,NM180112,N16.1
2978,NM180112,N16.2
2979,NM180112,N16.3
2980,NM180112,N16.4
2981,NM180112,N16.5
2982,NM180112,N17.0
2983,NM180112,N17.1
2984,NM180112,N17.2
2985,NM180112,N17.8
2986,NM180112,N17.9
2987,NM180112,N18.1
2988,NM180112,N18.2
2989,NM180112,N18.3
2990,NM180112,N18.4
2991,NM180112,N18.5
2992,NM180112,N18.9
2993,NM180112,N19
2994,NM180112,N20.0
2995,NM180112,N20.1
2996,NM180112,N20.2
2997,NM180112,N20.9
2998,NM180112,N21.0
2999,NM180112,N25.1
3000,NM180112,N25.8
3001,NM180112,N25.9
3002,NM180112,N28.0
3003,NM180112,N28.1
3004,NM180112,N28.8
3005,NM180112,N28.9
3006,NM180112,N29.0
3007,NM180112,N29.1
3008,NM180112,N29.8
3009,NM180112,N32.0
3010,NM180112,N32.1
3011,NM180112,N32.2
3012,NM180112,N32.4
3013,NM180112,N32.8
3014,NM180112,N32.9
3015,NM180112,N33.8
3016,NM180112,N80.5
3017,NM180112,N82.2
3018,NM180112,N82.3
3019,NM180112,N82.4
3020,NM180112,O00.9
3021,NM180112,O08.4
3022,NM180112,O08.6
3023,NM180112,O10.3
3024,NM180112,O26.6
3025,NM180112,O90.4
3026,NM180112,O98.4
3027,NM180112,O99.6
3028,NM180112,P15.0
3029,NM180112,P15.1
3030,NM180112,P35.3
3031,NM180112,P59.2
3032,NM180112,P76.1
3033,NM180112,P76.8
3034,NM180112,P76.9
3035,NM180112,P77
3036,NM180112,P78.0
3037,NM180112,P78.3
3038,NM180112,P78.8
3039,NM180112,Q26.5
3040,NM180112,Q26.6
3041,NM180112,Q27.1
3042,NM180112,Q27.2
3043,NM180112,Q40.0
3044,NM180112,Q40.1
3045,NM180112,Q40.2
3046,NM180112,Q40.3
3047,NM180112,Q41.0
3048,NM180112,Q41.1
3049,NM180112,Q41.2
3050,NM180112,Q41.9
3051,NM180112,Q42.0
3052,NM180112,Q42.1
3053,NM180112,Q42.9
3054,NM180112,Q43.0
3055,NM180112,Q43.1
3056,NM180112,Q43.2
3057,NM180112,Q43.3
3058,NM180112,Q43.4
3059,NM180112,Q43.6
3060,NM180112,Q43.8
3061,NM180112,Q43.9
3062,NM180112,Q44.0
3063,NM180112,Q44.1
3064,NM180112,Q44.2
3065,NM180112,Q44.3
3066,NM180112,Q44.4
3067,NM180112,Q44.5
3068,NM180112,Q44.6
3069,NM180112,Q44.7
3070,NM180112,Q45.0
3071,NM180112,Q45.1
3072,NM180112,Q45.2
3073,NM180112,Q45.3
3074,NM180112,Q45.8
3075,NM180112,Q51.7
3076,NM180112,Q52.2
3077,NM180112,Q60.0
3078,NM180112,Q60.2
3079,NM180112,Q60.3
3080,NM180112,Q60.4
3081,NM180112,Q60.5
3082,NM180112,Q61.0
3083,NM180112,Q61.1
3084,NM180112,Q61.2
3085,NM180112,Q61.4
3086,NM180112,Q61.5
3087,NM180112,Q61.8
3088,NM180112,Q61.9
3089,NM180112,Q62.0
3090,NM180112,Q62.1
3091,NM180112,Q62.2
3092,NM180112,Q62.3
3093,NM180112,Q62.4
3094,NM180112,Q62.5
3095,NM180112,Q62.6
3096,NM180112,Q62.7
3097,NM180112,Q62.8
3098,NM180112,Q63.0
3099,NM180112,Q63.1
3100,NM180112,Q63.2
3101,NM180112,Q63.3
3102,NM180112,Q63.8
3103,NM180112,Q63.9
3104,NM180112,Q79.2
3105,NM180112,Q79.3
3106,NM180112,Q79.5
3107,NM180112,Q89.0
3108,NM180112,Q89.1
3109,NM180112,R10.1
3110,NM180112,R10.3
3111,NM180112,R10.4
3112,NM180112,R14
3113,NM180112,R15
3114,NM180112,R16.0
3115,NM180112,R16.1
3116,NM180112,R16.2
3117,NM180112,R18
3118,NM180112,R19.0
3119,NM180112,R19.3
3120,NM180112,R19.8
3121,NM180112,R93.4
3122,NM180112,S30.1
3123,NM180112,S31.1
3124,NM180112,S31.8
3125,NM180112,S35.0
3126,NM180112,S35.1
3127,NM180112,S35.2
3128,NM180112,S35.3
3129,NM180112,S35.4
3130,NM180112,S35.5
3131,NM180112,S35.7
3132,NM180112,S35.8
3133,NM180112,S36.0
3134,NM180112,S36.1
3135,NM180112,S36.2
3136,NM180112,S36.3
3137,NM180112,S36.4
3138,NM180112,S36.5
3139,NM180112,S36.6
3140,NM180112,S36.8
3141,NM180112,S36.9
3142,NM180112,S37.0
3143,NM180112,S37.1
3144,NM180112,S37.2
3145,NM180112,S37.7
3146,NM180112,S37.8
3147,NM180112,T02.1
3148,NM180112,T02.7
3149,NM180112,T18.2
3150,NM180112,T18.3
3151,NM180112,T18.4
3152,NM180112,T18.5
3153,NM180112,T18.8
3154,NM180112,T19.1
3155,NM180112,T19.8
3156,NM180112,T28.2
3157,NM180112,T28.7
3158,NM180112,T34.3
3159,NM180112,T83.5
3160,NM180112,T85.5
3161,NM180112,T86.1
3162,NM180112,T86.4
3163,NM180112,T86.8
3164,NM180112,T86.9
3165,NM180112,T98.0
3166,NM180112,U07.1
3167,NM180112,W34
3168,NM180112,W44
3169,NM180112,W45
3170,NM180112,W57
3171,NM180112,W64
3172,NM180112,W88
3173,NM180112,W91
3174,NM180112,X31
3175,NM180112,X49
3176,NM180112,Y83.0
3177,NM180112,Y83.6
3178,NM180112,Y83.8
3179,NM180112,Y83.9
3180,NM180112,Y84.2
3181,NM180112,Y84.6
3182,NM180112,Y84.8
3183,NM180112,Y84.9
3184,NM180112,Z85.0
3185,NM180112,Z85.5
3186,NM180112,Z87.1
3187,NM180112,Z90.4
3188,NM180112,Z90.5
3189,NM180112,Z92.4
3190,NM180112,Z93.1
3191,NM180112,Z94.0
3192,NM180112,Z94.8
3193,NM180112,Z95.8
3194,NM180112,Z98.0
3195,NM180112,Z99.2
3196,NM180114,C61
3197,NM180114,C67.0
3198,NM180114,C67.1
3199,NM180114,C67.2
3200,NM180114,C67.3
3201,NM180114,C67.4
3202,NM180114,C67.5
3203,NM180114,C67.6
3204,NM180114,C67.8
3205,NM180114,C67.9
3206,NM180114,C79.1
3207,NM180114,D07.5
3208,NM180114,D09.0
3209,NM180114,D29.1
3210,NM180114,D30.3
3211,NM180114,D40.0
3212,NM180114,D41.4
3213,NM180114,N21.0
3214,NM180114,N32.0
3215,NM180114,N32.1
3216,NM180114,N32.3
3217,NM180114,N32.4
3218,NM180114,N32.8
3219,NM180114,N32.9
3220,NM180114,N40
3221,NM180114,N41.0
3222,NM180114,N41.1
3223,NM180114,N41.2
3224,NM180114,N41.3
3225,NM180114,N41.9
3226,NM180114,N42.0
3227,NM180114,N42.1
3228,NM180114,N42.2
3229,NM180114,N42.3
3230,NM180114,N42.9
3231,NM180114,Q55.4
3232,NM180114,Q62.0
3233,NM180114,Q62.1
3234,NM180114,Q64.1
3235,NM180114,Q64.3
3236,NM180114,Q64.5
3237,NM180114,Q64.6
3238,NM180114,Q64.7
3239,NM180114,R93.4
3240,NM180114,S37.2
3241,NM180114,S37.20
3242,NM180114,S37.21
3243,NM180114,S37.31
3244,NM180114,S37.70
3245,NM180114,S37.80
3246,NM180114,S37.81
3247,NM180114,T19.1
3248,NM180114,T19.8
3249,NM180114,T81.2
3250,NM180114,T83.0
3251,NM180114,T83.5
3252,NM180114,Z85.4
3253,NM180114,Z90.6
3254,NM180114,Z93.5
3255,NM180114,Z12.5
3256,NM180114,Z12.6
3257,NM180171,A18.1
3258,NM180171,A54.2
3259,NM180171,A56.1
3260,NM180171,C52
3261,NM180171,C53.0
3262,NM180171,C53.1
3263,NM180171,C53.8
3264,NM180171,C53.9
3265,NM180171,C54.0
3266,NM180171,C54.1
3267,NM180171,C54.2
3268,NM180171,C54.3
3269,NM180171,C54.8
3270,NM180171,C54.9
3271,NM180171,C55
3272,NM180171,C56
3273,NM180171,C57.0
3274,NM180171,C58
3275,NM180171,C67.9
3276,NM180171,C76.3
3277,NM180171,C79.6
3278,NM180171,D06.0
3279,NM180171,D06.1
3280,NM180171,D06.9
3281,NM180171,D07.0
3282,NM180171,D07.2
3283,NM180171,D07.3
3284,NM180171,D25.0
3285,NM180171,D25.1
3286,NM180171,D25.2
3287,NM180171,D25.9
3288,NM180171,D26.0
3289,NM180171,D26.1
3290,NM180171,D26.7
3291,NM180171,D26.9
3292,NM180171,D27
3293,NM180171,D28.1
3294,NM180171,D28.2
3295,NM180171,D36.7
3296,NM180171,D39.0
3297,NM180171,D39.1
3298,NM180171,D39.2
3299,NM180171,D39.7
3300,NM180171,D39.9
3301,NM180171,E28.2
3302,NM180171,N70.0
3303,NM180171,N70.1
3304,NM180171,N70.9
3305,NM180171,N71.0
3306,NM180171,N71.1
3307,NM180171,N71.9
3308,NM180171,N72
3309,NM180171,N73.6
3310,NM180171,N74.1
3311,NM180171,N74.3
3312,NM180171,N74.8
3313,NM180171,N76.0
3314,NM180171,N76.1
3315,NM180171,N76.5
3316,NM180171,N76.8
3317,NM180171,N77.1
3318,NM180171,N80.0
3319,NM180171,N80.1
3320,NM180171,N80.2
3321,NM180171,N80.4
3322,NM180171,N81.1
3323,NM180171,N81.2
3324,NM180171,N81.3
3325,NM180171,N81.4
3326,NM180171,N81.5
3327,NM180171,N81.6
3328,NM180171,N81.8
3329,NM180171,N82.0
3330,NM180171,N82.1
3331,NM180171,N82.2
3332,NM180171,N82.3
3333,NM180171,N82.4
3334,NM180171,N82.5
3335,NM180171,N82.8
3336,NM180171,N82.9
3337,NM180171,N83.0
3338,NM180171,N83.1
3339,NM180171,N83.2
3340,NM180171,N83.3
3341,NM180171,N83.4
3342,NM180171,N83.5
3343,NM180171,N83.6
3344,NM180171,N83.8
3345,NM180171,N83.9
3346,NM180171,N84.0
3347,NM180171,N84.1
3348,NM180171,N84.2
3349,NM180171,N84.8
3350,NM180171,N85.0
3351,NM180171,N85.1
3352,NM180171,N85.2
3353,NM180171,N85.3
3354,NM180171,N85.4
3355,NM180171,N85.6
3356,NM180171,N85.7
3357,NM180171,N85.8
3358,NM180171,N88.2
3359,NM180171,N88.3
3360,NM180171,N88.4
3361,NM180171,N88.8
3362,NM180171,N88.9
3363,NM180171,N89.3
3364,NM180171,N89.7
3365,NM180171,N89.8
3366,NM180171,N89.9
3367,NM180171,N93.8
3368,NM180171,N93.9
3369,NM180171,N94.4
3370,NM180171,N94.5
3371,NM180171,N94.6
3372,NM180171,N94.8
3373,NM180171,N97.0
3374,NM180171,N97.1
3375,NM180171,N97.2
3376,NM180171,N97.3
3377,NM180171,N97.8
3378,NM180171,N98.1
3379,NM180171,N99.2
3380,NM180171,N99.3
3381,NM180171,O00.1
3382,NM180171,O00.2
3383,NM180171,O00.8
3384,NM180171,O01.0
3385,NM180171,O01.1
3386,NM180171,O01.9
3387,NM180171,O02.0
3388,NM180171,O02.1
3389,NM180171,O02.8
3390,NM180171,O03.5
3391,NM180171,O03.8
3392,NM180171,O04.5
3393,NM180171,O04.8
3394,NM180171,O05.3
3395,NM180171,O05.5
3396,NM180171,O05.8
3397,NM180171,O06.4
3398,NM180171,O06.5
3399,NM180171,O06.8
3400,NM180171,O07.0
3401,NM180171,O07.3
3402,NM180171,O07.5
3403,NM180171,O07.8
3404,NM180171,O08.0
3405,NM180171,O08.6
3406,NM180171,O23.5
3407,NM180171,O71.2
3408,NM180171,Q50.0
3409,NM180171,Q50.1
3410,NM180171,Q50.2
3411,NM180171,Q50.3
3412,NM180171,Q50.4
3413,NM180171,Q50.5
3414,NM180171,Q50.6
3415,NM180171,Q51.0
3416,NM180171,Q51.1
3417,NM180171,Q51.2
3418,NM180171,Q51.3
3419,NM180171,Q51.4
3420,NM180171,Q51.5
3421,NM180171,Q51.6
3422,NM180171,Q51.7
3423,NM180171,Q51.8
3424,NM180171,Q51.9
3425,NM180171,Q52.0
3426,NM180171,Q52.1
3427,NM180171,Q52.2
3428,NM180171,Q52.4
3429,NM180171,Q52.8
3430,NM180171,R10.2
3431,NM180171,R19.0
3432,NM180171,R93.5
3433,NM180171,S37.4
3434,NM180171,S37.5
3435,NM180171,S37.6
3436,NM180171,S39.0
3437,NM180171,S39.9
3438,NM180171,T19.3
3439,NM180171,T28.3
3440,NM180171,T28.8
3441,NM180171,T83.3
3442,NM180171,T83.6
3443,NM180171,T83.8
3444,NM180171,Z01.4
3445,NM180171,Z85.4
3446,NM180171,Z90.7
3447,NM180172,D48.6
3448,NM180172,N60.0
3449,NM180172,N63
3450,NM180172,R92
3451,NM180172,R93.8
3452,NM180172,Z12.3
3453,NM180172,Z85.3
3454,NM180172,D37.6
3455,NM180172,K75.3
3456,NM180172,Z85.0
3457,NM180172,Z85.8
3458,NM180172,Z85.9
3459,NM180172,Z86.0
3460,NM180172,Z12.8
3461,NM180172,Z12.9
3462,NM180172,D41.0
3463,NM180172,D41.1
3464,NM180172,D41.2
3465,NM180172,D41.4
3466,NM180172,D41.9
3467,NM180172,Z85.5
3468,NM180172,D44.0
3469,NM180172,E01.1
3470,NM180172,E04.1
3471,NM180172,E04.2
3472,NM180172,E04.9
3473,NM180172,E05.1
3474,NM180172,E05.2
3475,NM180172,R22.1
3476,NM180172,D48.7
3477,NM180172,I88.1
3478,NM180172,I88.9
3479,NM180172,R59.0
3480,NM180172,R59.1
3481,NM180172,R59.9
3482,NM180172,Z86.2
3483,NM180172,Z13.0
3484,NM180172,D44.1
3485,NM180181,O26.2
3486,NM180181,O30.0
3487,NM180181,O30.1
3488,NM180181,O30.2
3489,NM180181,O30.8
3490,NM180181,O30.9
3491,NM180181,O31
3492,NM180181,O31.0
3493,NM180181,O31.1
3494,NM180181,O31.2
3495,NM180181,O31.8
3496,NM180181,Z32.1
3497,NM180181,Z33
3498,NM180181,Z34
3499,NM180181,Z34.0
3500,NM180181,Z34.8
3501,NM180181,Z34.9
3502,NM180181,Z35.0
3503,NM180181,Z35.1
3504,NM180181,Z35.2
3505,NM180181,Z35.3
3506,NM180181,Z35.4
3507,NM180181,Z35.5
3508,NM180181,Z35.6
3509,NM180181,Z35.7
3510,NM180181,Z35.8
3511,NM180181,Z35.9
3512,NM180181,Z64.0
3513,NM180202,E10.5
3514,NM180202,E11.5
3515,NM180202,E14.5
3516,NM180202,I70.2
3517,NM180202,I72.1
3518,NM180202,I72.4
3519,NM180202,I73.0
3520,NM180202,I73.8
3521,NM180202,I73.9
3522,NM180202,I74.0
3523,NM180202,I74.1
3524,NM180202,I74.2
3525,NM180202,I74.3
3526,NM180202,I74.4
3527,NM180202,I74.5
3528,NM180202,I77.0
3529,NM180202,I77.1
3530,NM180202,I77.2
3531,NM180202,I77.9
3532,NM180202,I79.2
3533,NM180202,I80.0
3534,NM180202,I80.1
3535,NM180202,I80.2
3536,NM180202,I80.3
3537,NM180202,I80.8
3538,NM180202,I81
3539,NM180202,I82
3540,NM180202,I82.0
3541,NM180202,I82.1
3542,NM180202,I82.2
3543,NM180202,I82.3
3544,NM180202,I82.8
3545,NM180202,I82.9
3546,NM180202,I83.0
3547,NM180202,I83.1
3548,NM180202,I83.2
3549,NM180202,I83.9
3550,NM180202,I86.8
3551,NM180202,I87.0
3552,NM180202,I87.2
3553,NM180202,O22.0
3554,NM180202,Q27.3
3555,NM180202,Q27.8
3556,NM180202,Q27.9
3557,NM180202,S35.5
3558,NM180202,S45.0
3559,NM180202,S45.1
3560,NM180202,S45.2
3561,NM180202,S45.3
3562,NM180202,S45.7
3563,NM180202,S45.9
3564,NM180202,S55.0
3565,NM180202,S55.1
3566,NM180202,S55.2
3567,NM180202,S55.7
3568,NM180202,S55.8
3569,NM180202,S65.0
3570,NM180202,S65.1
3571,NM180202,S65.4
3572,NM180202,S65.5
3573,NM180202,S65.7
3574,NM180202,S65.8
3575,NM180202,S65.9
3576,NM180202,S75.0
3577,NM180202,S75.1
3578,NM180202,S75.7
3579,NM180202,S85.0
3580,NM180202,S85.1
3581,NM180202,S85.2
3582,NM180202,S85.3
3583,NM180202,S85.4
3584,NM180202,S85.5
3585,NM180202,S85.7
3586,NM180202,S85.8
3587,NM180202,S95.0
3588,NM180202,S95.1
3589,NM180202,S95.2
3590,NM180202,S95.7
3591,NM180202,T11.4
3592,NM180202,T13.4
3593,NM180202,T82.3
3594,NM180202,T82.7
3595,NM180202,T82.8
3596,NM180202,Z95.8
3597,NM180272,D48.6
3598,NM180272,N60.0
3599,NM180272,N63
3600,NM180272,R92
3601,NM180272,R93.8
3602,NM180272,Z12.3
3603,NM180272,Z85.3
3604,NM180272,D37.6
3605,NM180272,K75.3
3606,NM180272,Z85.0
3607,NM180272,Z85.8
3608,NM180272,Z85.9
3609,NM180272,Z86.0
3610,NM180272,Z12.8
3611,NM180272,Z12.9
3612,NM180272,D41.0
3613,NM180272,D41.1
3614,NM180272,D41.2
3615,NM180272,D41.4
3616,NM180272,D41.9
3617,NM180272,Z85.5
3618,NM180272,D44.0
3619,NM180272,E01.1
3620,NM180272,E04.1
3621,NM180272,E04.2
3622,NM180272,E04.9
3623,NM180272,E05.1
3624,NM180272,E05.2
3625,NM180272,R22.1
3626,NM180272,D48.7
3627,NM180272,I88.1
3628,NM180272,I88.9
3629,NM180272,R59.0
3630,NM180272,R59.1
3631,NM180272,R59.9
3632,NM180272,Z86.2
3633,NM180272,Z13.0
3634,NM180272,D44.1
3635,NM180272,D40.9
3636,NM180272,D40.1
3637,NM180272,D40.7
3638,NM180272,D39.1
3639,NM180272,D39.7
3640,NM180272,C80.0
3641,NM180301,A39.5
3642,NM180301,A52.0
3643,NM180301,B33.2
3644,NM180301,B37.6
3645,NM180301,B57.0
3646,NM180301,B57.2
3647,NM180301,C38.0
3648,NM180301,C45.2
3649,NM180301,D15.1
3650,NM180301,E85.4
3651,NM180301,I01.0
3652,NM180301,I01.1
3653,NM180301,I01.2
3654,NM180301,I01.8
3655,NM180301,I01.9
3656,NM180301,I05.0
3657,NM180301,I05.1
3658,NM180301,I05.2
3659,NM180301,I05.8
3660,NM180301,I05.9
3661,NM180301,I06.0
3662,NM180301,I06.1
3663,NM180301,I06.2
3664,NM180301,I06.9
3665,NM180301,I07.0
3666,NM180301,I07.1
3667,NM180301,I07.2
3668,NM180301,I07.8
3669,NM180301,I07.9
3670,NM180301,I08.0
3671,NM180301,I08.1
3672,NM180301,I08.2
3673,NM180301,I08.3
3674,NM180301,I08.8
3675,NM180301,I08.9
3676,NM180301,I09.0
3677,NM180301,I09.1
3678,NM180301,I09.2
3679,NM180301,I09.8
3680,NM180301,I09.9
3681,NM180301,I11.0
3682,NM180301,I11.9
3683,NM180301,I13.0
3684,NM180301,I13.1
3685,NM180301,I13.2
3686,NM180301,I13.9
3687,NM180301,I20.0
3688,NM180301,I20.1
3689,NM180301,I20.8
3690,NM180301,I20.9
3691,NM180301,I21.0
3692,NM180301,I21.1
3693,NM180301,I21.2
3694,NM180301,I21.3
3695,NM180301,I21.4
3696,NM180301,I21.9
3697,NM180301,I22.0
3698,NM180301,I22.1
3699,NM180301,I22.9
3700,NM180301,I23.0
3701,NM180301,I23.1
3702,NM180301,I23.2
3703,NM180301,I23.3
3704,NM180301,I23.4
3705,NM180301,I23.5
3706,NM180301,I23.6
3707,NM180301,I23.8
3708,NM180301,I24.0
3709,NM180301,I24.1
3710,NM180301,I24.8
3711,NM180301,I24.9
3712,NM180301,I25.1
3713,NM180301,I25.2
3714,NM180301,I25.3
3715,NM180301,I25.4
3716,NM180301,I25.5
3717,NM180301,I25.6
3718,NM180301,I25.8
3719,NM180301,I25.9
3720,NM180301,I26.0
3721,NM180301,I27.0
3722,NM180301,I27.8
3723,NM180301,I27.9
3724,NM180301,I28.8
3725,NM180301,I30.0
3726,NM180301,I30.1
3727,NM180301,I30.8
3728,NM180301,I30.9
3729,NM180301,I31.0
3730,NM180301,I31.1
3731,NM180301,I31.2
3732,NM180301,I31.3
3733,NM180301,I31.8
3734,NM180301,I31.9
3735,NM180301,I32.0
3736,NM180301,I32.1
3737,NM180301,I32.8
3738,NM180301,I33.0
3739,NM180301,I33.9
3740,NM180301,I34.0
3741,NM180301,I34.1
3742,NM180301,I34.2
3743,NM180301,I34.8
3744,NM180301,I34.9
3745,NM180301,I35.0
3746,NM180301,I35.1
3747,NM180301,I35.2
3748,NM180301,I35.8
3749,NM180301,I35.9
3750,NM180301,I36.0
3751,NM180301,I36.1
3752,NM180301,I36.2
3753,NM180301,I36.8
3754,NM180301,I36.9
3755,NM180301,I37.0
3756,NM180301,I37.1
3757,NM180301,I37.2
3758,NM180301,I37.8
3759,NM180301,I37.9
3760,NM180301,I38
3761,NM180301,I39.0
3762,NM180301,I39.1
3763,NM180301,I39.2
3764,NM180301,I39.3
3765,NM180301,I39.8
3766,NM180301,I40.0
3767,NM180301,I40.1
3768,NM180301,I40.8
3769,NM180301,I40.9
3770,NM180301,I41.0
3771,NM180301,I41.1
3772,NM180301,I41.2
3773,NM180301,I41.8
3774,NM180301,I42.0
3775,NM180301,I42.1
3776,NM180301,I42.2
3777,NM180301,I42.3
3778,NM180301,I42.4
3779,NM180301,I42.5
3780,NM180301,I42.6
3781,NM180301,I42.7
3782,NM180301,I42.8
3783,NM180301,I42.9
3784,NM180301,I43.0
3785,NM180301,I43.1
3786,NM180301,I43.2
3787,NM180301,I43.8
3788,NM180301,I44.0
3789,NM180301,I44.1
3790,NM180301,I44.2
3791,NM180301,I44.3
3792,NM180301,I44.4
3793,NM180301,I44.5
3794,NM180301,I44.7
3795,NM180301,I45.2
3796,NM180301,I45.3
3797,NM180301,I45.4
3798,NM180301,I45.5
3799,NM180301,I45.6
3800,NM180301,I45.8
3801,NM180301,I45.9
3802,NM180301,I46.0
3803,NM180301,I46.9
3804,NM180301,I47.0
3805,NM180301,I47.1
3806,NM180301,I47.2
3807,NM180301,I47.9
3808,NM180301,I48.0
3809,NM180301,I48.1
3810,NM180301,I48.2
3811,NM180301,I48.3
3812,NM180301,I48.4
3813,NM180301,I48.9
3814,NM180301,I49.0
3815,NM180301,I49.1
3816,NM180301,I49.2
3817,NM180301,I49.3
3818,NM180301,I49.4
3819,NM180301,I49.5
3820,NM180301,I49.8
3821,NM180301,I49.9
3822,NM180301,I50.0
3823,NM180301,I50.1
3824,NM180301,I50.9
3825,NM180301,I51.0
3826,NM180301,I51.1
3827,NM180301,I51.2
3828,NM180301,I51.3
3829,NM180301,I51.4
3830,NM180301,I51.5
3831,NM180301,I51.7
3832,NM180301,I51.8
3833,NM180301,I51.9
3834,NM180301,I52.0
3835,NM180301,I52.8
3836,NM180301,I97.0
3837,NM180301,I97.1
3838,NM180301,O10.1
3839,NM180301,O10.3
3840,NM180301,O29.1
3841,NM180301,O74.2
3842,NM180301,O89.1
3843,NM180301,O90.3
3844,NM180301,P29.0
3845,NM180301,P29.1
3846,NM180301,P29.4
3847,NM180301,Q20.0
3848,NM180301,Q20.1
3849,NM180301,Q20.2
3850,NM180301,Q20.3
3851,NM180301,Q20.4
3852,NM180301,Q20.5
3853,NM180301,Q20.6
3854,NM180301,Q20.8
3855,NM180301,Q20.9
3856,NM180301,Q21.0
3857,NM180301,Q21.1
3858,NM180301,Q21.2
3859,NM180301,Q21.3
3860,NM180301,Q21.8
3861,NM180301,Q21.9
3862,NM180301,Q22.0
3863,NM180301,Q22.1
3864,NM180301,Q22.2
3865,NM180301,Q22.3
3866,NM180301,Q22.4
3867,NM180301,Q22.5
3868,NM180301,Q22.6
3869,NM180301,Q22.8
3870,NM180301,Q22.9
3871,NM180301,Q23.0
3872,NM180301,Q23.1
3873,NM180301,Q23.2
3874,NM180301,Q23.3
3875,NM180301,Q23.4
3876,NM180301,Q23.8
3877,NM180301,Q23.9
3878,NM180301,Q24.0
3879,NM180301,Q24.1
3880,NM180301,Q24.2
3881,NM180301,Q24.3
3882,NM180301,Q24.4
3883,NM180301,Q24.5
3884,NM180301,Q24.6
3885,NM180301,Q24.8
3886,NM180301,Q24.9
3887,NM180301,Q25.1
3888,NM180301,Q25.2
3889,NM180301,Q25.5
3890,NM180301,Q25.6
3891,NM180301,Q25.7
3892,NM180301,Q26.2
3893,NM180301,Q26.4
3894,NM180301,Q89.3
3895,NM180301,R00.0
3896,NM180301,R00.1
3897,NM180301,R00.2
3898,NM180301,R00.8
3899,NM180301,R01.0
3900,NM180301,R01.1
3901,NM180301,R94.3
3902,NM180301,S26.0
3903,NM180301,S26.8
3904,NM180301,S26.9
3905,NM180301,T82.0
3906,NM180301,T82.1
3907,NM180301,T82.2
3908,NM180301,T82.5
3909,NM180301,T82.6
3910,NM180301,T82.7
3911,NM180301,T82.8
3912,NM180301,T82.9
3913,NM180301,T86.2
3914,NM180301,T86.3
3915,NM180301,Z94.1
3916,NM180301,Z95.5
3917,NM180301,Z95.8
